,avgOdds,buildUpPlaySpeed,buildUpPlayPassing,chanceCreationPassing,chanceCreationCrossing,chanceCreationShooting,defencePressure,defenceAggression,defenceTeamWidth
60203,1.6119999999999997,60,35,50,35,51,45,50,35
60204,1.6119999999999997,45,50,65,50,50,35,45,50
60205,1.6119999999999997,51,54,68,52,69,59,53,54
60206,1.6119999999999997,49,54,68,63,69,59,53,54
60207,1.6119999999999997,68,55,68,80,72,59,66,65
60208,3.45,60,50,50,40,70,55,50,70
60209,3.45,60,35,50,35,51,45,50,35
60210,3.45,45,50,65,50,50,35,45,50
60211,3.45,51,54,68,52,69,59,53,54
60212,3.45,49,54,68,63,69,59,53,54
60213,3.45,68,55,68,80,72,59,66,65
60214,1.682,60,50,50,40,70,55,50,70
60215,1.682,60,35,50,35,51,45,50,35
60216,1.682,45,50,65,50,50,35,45,50
60217,1.682,51,54,68,52,69,59,53,54
60218,1.682,49,54,68,63,69,59,53,54
60219,1.682,68,55,68,80,72,59,66,65
60220,2.504,60,50,50,40,70,55,50,70
60221,2.504,60,35,50,35,51,45,50,35
60222,2.504,45,50,65,50,50,35,45,50
60223,2.504,51,54,68,52,69,59,53,54
60224,2.504,49,54,68,63,69,59,53,54
60225,2.504,68,55,68,80,72,59,66,65
60226,2.15,60,50,50,40,70,55,50,70
60227,2.15,60,35,50,35,51,45,50,35
60228,2.15,45,50,65,50,50,35,45,50
60229,2.15,51,54,68,52,69,59,53,54
60230,2.15,49,54,68,63,69,59,53,54
60231,2.15,68,55,68,80,72,59,66,65
60232,1.7260000000000002,60,50,50,40,70,55,50,70
60233,1.7260000000000002,60,35,50,35,51,45,50,35
60234,1.7260000000000002,45,50,65,50,50,35,45,50
60235,1.7260000000000002,51,54,68,52,69,59,53,54
60236,1.7260000000000002,49,54,68,63,69,59,53,54
60237,1.7260000000000002,68,55,68,80,72,59,66,65
60238,1.306,60,50,50,40,70,55,50,70
60239,1.306,60,35,50,35,51,45,50,35
60240,1.306,45,50,65,50,50,35,45,50
60241,1.306,51,54,68,52,69,59,53,54
60242,1.306,49,54,68,63,69,59,53,54
60243,1.306,68,55,68,80,72,59,66,65
60244,1.916,60,50,50,40,70,55,50,70
60245,1.916,60,35,50,35,51,45,50,35
60246,1.916,45,50,65,50,50,35,45,50
60247,1.916,51,54,68,52,69,59,53,54
60248,1.916,49,54,68,63,69,59,53,54
60249,1.916,68,55,68,80,72,59,66,65
60250,1.982,45,35,45,55,70,50,35,70
60251,1.982,65,50,50,77,50,55,55,35
60252,1.982,50,35,65,65,50,35,55,35
60253,1.982,39,33,51,63,72,66,67,36
60254,1.982,26,24,64,53,72,23,67,36
60255,1.982,50,20,65,50,80,35,65,35
60256,1.534,45,35,45,55,70,50,35,70
60257,1.534,65,50,50,77,50,55,55,35
60258,1.534,50,35,65,65,50,35,55,35
60259,1.534,39,33,51,63,72,66,67,36
60260,1.534,26,24,64,53,72,23,67,36
60261,1.534,50,20,65,50,80,35,65,35
60262,1.234,45,35,45,55,70,50,35,70
60263,1.234,65,50,50,77,50,55,55,35
60264,1.234,50,35,65,65,50,35,55,35
60265,1.234,39,33,51,63,72,66,67,36
60266,1.234,26,24,64,53,72,23,67,36
60267,1.234,50,20,65,50,80,35,65,35
60268,2.2,45,35,45,55,70,50,35,70
60269,2.2,65,50,50,77,50,55,55,35
60270,2.2,50,35,65,65,50,35,55,35
60271,2.2,39,33,51,63,72,66,67,36
60272,2.2,26,24,64,53,72,23,67,36
60273,2.2,50,20,65,50,80,35,65,35
60274,1.234,45,35,45,55,70,50,35,70
60275,1.234,65,50,50,77,50,55,55,35
60276,1.234,50,35,65,65,50,35,55,35
60277,1.234,39,33,51,63,72,66,67,36
60278,1.234,26,24,64,53,72,23,67,36
60279,1.234,50,20,65,50,80,35,65,35
60280,1.456,45,35,45,55,70,50,35,70
60281,1.456,65,50,50,77,50,55,55,35
60282,1.456,50,35,65,65,50,35,55,35
60283,1.456,39,33,51,63,72,66,67,36
60284,1.456,26,24,64,53,72,23,67,36
60285,1.456,50,20,65,50,80,35,65,35
60286,1.6179999999999999,45,35,45,55,70,50,35,70
60287,1.6179999999999999,65,50,50,77,50,55,55,35
60288,1.6179999999999999,50,35,65,65,50,35,55,35
60289,1.6179999999999999,39,33,51,63,72,66,67,36
60290,1.6179999999999999,26,24,64,53,72,23,67,36
60291,1.6179999999999999,50,20,65,50,80,35,65,35
60292,1.36,45,35,45,55,70,50,35,70
60293,1.36,65,50,50,77,50,55,55,35
60294,1.36,50,35,65,65,50,35,55,35
60295,1.36,39,33,51,63,72,66,67,36
60296,1.36,26,24,64,53,72,23,67,36
60297,1.36,50,20,65,50,80,35,65,35
60298,1.456,45,35,45,55,70,50,35,70
60299,1.456,65,50,50,77,50,55,55,35
60300,1.456,50,35,65,65,50,35,55,35
60301,1.456,39,33,51,63,72,66,67,36
60302,1.456,26,24,64,53,72,23,67,36
60303,1.456,50,20,65,50,80,35,65,35
60304,1.53,45,35,45,55,70,50,35,70
60305,1.53,65,50,50,77,50,55,55,35
60306,1.53,50,35,65,65,50,35,55,35
60307,1.53,39,33,51,63,72,66,67,36
60308,1.53,26,24,64,53,72,23,67,36
60309,1.53,50,20,65,50,80,35,65,35
60310,1.388,45,35,45,55,70,50,35,70
60311,1.388,65,50,50,77,50,55,55,35
60312,1.388,50,35,65,65,50,35,55,35
60313,1.388,39,33,51,63,72,66,67,36
60314,1.388,26,24,64,53,72,23,67,36
60315,1.388,50,20,65,50,80,35,65,35
60316,1.3059999999999998,45,35,45,55,70,50,35,70
60317,1.3059999999999998,65,50,50,77,50,55,55,35
60318,1.3059999999999998,50,35,65,65,50,35,55,35
60319,1.3059999999999998,39,33,51,63,72,66,67,36
60320,1.3059999999999998,26,24,64,53,72,23,67,36
60321,1.3059999999999998,50,20,65,50,80,35,65,35
60322,2.5300000000000002,45,35,45,55,70,50,35,70
60323,2.5300000000000002,65,50,50,77,50,55,55,35
60324,2.5300000000000002,50,35,65,65,50,35,55,35
60325,2.5300000000000002,39,33,51,63,72,66,67,36
60326,2.5300000000000002,26,24,64,53,72,23,67,36
60327,2.5300000000000002,50,20,65,50,80,35,65,35
60328,1.35,45,35,45,55,70,50,35,70
60329,1.35,65,50,50,77,50,55,55,35
60330,1.35,50,35,65,65,50,35,55,35
60331,1.35,39,33,51,63,72,66,67,36
60332,1.35,26,24,64,53,72,23,67,36
60333,1.35,50,20,65,50,80,35,65,35
60334,1.254,45,35,45,55,70,50,35,70
60335,1.254,65,50,50,77,50,55,55,35
60336,1.254,50,35,65,65,50,35,55,35
60337,1.254,39,33,51,63,72,66,67,36
60338,1.254,26,24,64,53,72,23,67,36
60339,1.254,50,20,65,50,80,35,65,35
60340,1.338,45,35,45,55,70,50,35,70
60341,1.338,65,50,50,77,50,55,55,35
60342,1.338,50,35,65,65,50,35,55,35
60343,1.338,39,33,51,63,72,66,67,36
60344,1.338,26,24,64,53,72,23,67,36
60345,1.338,50,20,65,50,80,35,65,35
60346,1.266,45,35,45,55,70,50,35,70
60347,1.266,65,50,50,77,50,55,55,35
60348,1.266,50,35,65,65,50,35,55,35
60349,1.266,39,33,51,63,72,66,67,36
60350,1.266,26,24,64,53,72,23,67,36
60351,1.266,50,20,65,50,80,35,65,35
60352,1.488,45,35,45,55,70,50,35,70
60353,1.488,65,50,50,77,50,55,55,35
60354,1.488,50,35,65,65,50,35,55,35
60355,1.488,39,33,51,63,72,66,67,36
60356,1.488,26,24,64,53,72,23,67,36
60357,1.488,50,20,65,50,80,35,65,35
60358,1.536,45,35,45,55,70,50,35,70
60359,1.536,65,50,50,77,50,55,55,35
60360,1.536,50,35,65,65,50,35,55,35
60361,1.536,39,33,51,63,72,66,67,36
60362,1.536,26,24,64,53,72,23,67,36
60363,1.536,50,20,65,50,80,35,65,35
60364,1.27,45,35,45,55,70,50,35,70
60365,1.27,65,50,50,77,50,55,55,35
60366,1.27,50,35,65,65,50,35,55,35
60367,1.27,39,33,51,63,72,66,67,36
60368,1.27,26,24,64,53,72,23,67,36
60369,1.27,50,20,65,50,80,35,65,35
60370,1.704,45,35,45,55,70,50,35,70
60371,1.704,65,50,50,77,50,55,55,35
60372,1.704,50,35,65,65,50,35,55,35
60373,1.704,39,33,51,63,72,66,67,36
60374,1.704,26,24,64,53,72,23,67,36
60375,1.704,50,20,65,50,80,35,65,35
60376,1.518,45,35,45,55,70,50,35,70
60377,1.518,65,50,50,77,50,55,55,35
60378,1.518,50,35,65,65,50,35,55,35
60379,1.518,39,33,51,63,72,66,67,36
60380,1.518,26,24,64,53,72,23,67,36
60381,1.518,50,20,65,50,80,35,65,35
60382,1.456,45,35,45,55,70,50,35,70
60383,1.456,65,50,50,77,50,55,55,35
60384,1.456,50,35,65,65,50,35,55,35
60385,1.456,39,33,51,63,72,66,67,36
60386,1.456,26,24,64,53,72,23,67,36
60387,1.456,50,20,65,50,80,35,65,35
60388,2.52,45,35,45,55,70,50,35,70
60389,2.52,65,50,50,77,50,55,55,35
60390,2.52,50,35,65,65,50,35,55,35
60391,2.52,39,33,51,63,72,66,67,36
60392,2.52,26,24,64,53,72,23,67,36
60393,2.52,50,20,65,50,80,35,65,35
60394,1.3039999999999998,45,35,45,55,70,50,35,70
60395,1.3039999999999998,65,50,50,77,50,55,55,35
60396,1.3039999999999998,50,35,65,65,50,35,55,35
60397,1.3039999999999998,39,33,51,63,72,66,67,36
60398,1.3039999999999998,26,24,64,53,72,23,67,36
60399,1.3039999999999998,50,20,65,50,80,35,65,35
60400,2.316,45,35,45,55,70,50,35,70
60401,2.316,65,50,50,77,50,55,55,35
60402,2.316,50,35,65,65,50,35,55,35
60403,2.316,39,33,51,63,72,66,67,36
60404,2.316,26,24,64,53,72,23,67,36
60405,2.316,50,20,65,50,80,35,65,35
60406,2.4560000000000004,45,35,45,55,70,50,35,70
60407,2.4560000000000004,65,50,50,77,50,55,55,35
60408,2.4560000000000004,50,35,65,65,50,35,55,35
60409,2.4560000000000004,39,33,51,63,72,66,67,36
60410,2.4560000000000004,26,24,64,53,72,23,67,36
60411,2.4560000000000004,50,20,65,50,80,35,65,35
60412,1.6920000000000002,45,35,45,55,70,50,35,70
60413,1.6920000000000002,65,50,50,77,50,55,55,35
60414,1.6920000000000002,50,35,65,65,50,35,55,35
60415,1.6920000000000002,39,33,51,63,72,66,67,36
60416,1.6920000000000002,26,24,64,53,72,23,67,36
60417,1.6920000000000002,50,20,65,50,80,35,65,35
60418,1.698,45,35,45,55,70,50,35,70
60419,1.698,65,50,50,77,50,55,55,35
60420,1.698,50,35,65,65,50,35,55,35
60421,1.698,39,33,51,63,72,66,67,36
60422,1.698,26,24,64,53,72,23,67,36
60423,1.698,50,20,65,50,80,35,65,35
60424,1.666,45,35,45,55,70,50,35,70
60425,1.666,65,50,50,77,50,55,55,35
60426,1.666,50,35,65,65,50,35,55,35
60427,1.666,39,33,51,63,72,66,67,36
60428,1.666,26,24,64,53,72,23,67,36
60429,1.666,50,20,65,50,80,35,65,35
60430,1.328,45,35,45,55,70,50,35,70
60431,1.328,65,50,50,77,50,55,55,35
60432,1.328,50,35,65,65,50,35,55,35
60433,1.328,39,33,51,63,72,66,67,36
60434,1.328,26,24,64,53,72,23,67,36
60435,1.328,50,20,65,50,80,35,65,35
60436,1.456,45,35,45,55,70,50,35,70
60437,1.456,65,50,50,77,50,55,55,35
60438,1.456,50,35,65,65,50,35,55,35
60439,1.456,39,33,51,63,72,66,67,36
60440,1.456,26,24,64,53,72,23,67,36
60441,1.456,50,20,65,50,80,35,65,35
60442,1.374,45,35,45,55,70,50,35,70
60443,1.374,65,50,50,77,50,55,55,35
60444,1.374,50,35,65,65,50,35,55,35
60445,1.374,39,33,51,63,72,66,67,36
60446,1.374,26,24,64,53,72,23,67,36
60447,1.374,50,20,65,50,80,35,65,35
60448,1.31,45,35,45,55,70,50,35,70
60449,1.31,65,50,50,77,50,55,55,35
60450,1.31,50,35,65,65,50,35,55,35
60451,1.31,39,33,51,63,72,66,67,36
60452,1.31,26,24,64,53,72,23,67,36
60453,1.31,50,20,65,50,80,35,65,35
60454,1.222,45,35,45,55,70,50,35,70
60455,1.222,65,50,50,77,50,55,55,35
60456,1.222,50,35,65,65,50,35,55,35
60457,1.222,39,33,51,63,72,66,67,36
60458,1.222,26,24,64,53,72,23,67,36
60459,1.222,50,20,65,50,80,35,65,35
60460,1.218,45,35,45,55,70,50,35,70
60461,1.218,65,50,50,77,50,55,55,35
60462,1.218,50,35,65,65,50,35,55,35
60463,1.218,39,33,51,63,72,66,67,36
60464,1.218,26,24,64,53,72,23,67,36
60465,1.218,50,20,65,50,80,35,65,35
60466,1.688,45,35,45,55,70,50,35,70
60467,1.688,65,50,50,77,50,55,55,35
60468,1.688,50,35,65,65,50,35,55,35
60469,1.688,39,33,51,63,72,66,67,36
60470,1.688,26,24,64,53,72,23,67,36
60471,1.688,50,20,65,50,80,35,65,35
60472,1.328,45,35,45,55,70,50,35,70
60473,1.328,65,50,50,77,50,55,55,35
60474,1.328,50,35,65,65,50,35,55,35
60475,1.328,39,33,51,63,72,66,67,36
60476,1.328,26,24,64,53,72,23,67,36
60477,1.328,50,20,65,50,80,35,65,35
60478,2.1199999999999997,45,35,45,55,70,50,35,70
60479,2.1199999999999997,65,50,50,77,50,55,55,35
60480,2.1199999999999997,50,35,65,65,50,35,55,35
60481,2.1199999999999997,39,33,51,63,72,66,67,36
60482,2.1199999999999997,26,24,64,53,72,23,67,36
60483,2.1199999999999997,50,20,65,50,80,35,65,35
60484,1.6619999999999997,45,35,45,55,70,50,35,70
60485,1.6619999999999997,65,50,50,77,50,55,55,35
60486,1.6619999999999997,50,35,65,65,50,35,55,35
60487,1.6619999999999997,39,33,51,63,72,66,67,36
60488,1.6619999999999997,26,24,64,53,72,23,67,36
60489,1.6619999999999997,50,20,65,50,80,35,65,35
60490,1.886,45,35,45,55,70,50,35,70
60491,1.886,65,50,50,77,50,55,55,35
60492,1.886,50,35,65,65,50,35,55,35
60493,1.886,39,33,51,63,72,66,67,36
60494,1.886,26,24,64,53,72,23,67,36
60495,1.886,50,20,65,50,80,35,65,35
60496,1.4100000000000001,45,35,45,55,70,50,35,70
60497,1.4100000000000001,65,50,50,77,50,55,55,35
60498,1.4100000000000001,50,35,65,65,50,35,55,35
60499,1.4100000000000001,39,33,51,63,72,66,67,36
60500,1.4100000000000001,26,24,64,53,72,23,67,36
60501,1.4100000000000001,50,20,65,50,80,35,65,35
60502,1.7799999999999998,45,35,45,55,70,50,35,70
60503,1.7799999999999998,65,50,50,77,50,55,55,35
60504,1.7799999999999998,50,35,65,65,50,35,55,35
60505,1.7799999999999998,39,33,51,63,72,66,67,36
60506,1.7799999999999998,26,24,64,53,72,23,67,36
60507,1.7799999999999998,50,20,65,50,80,35,65,35
60508,1.3720000000000003,45,35,45,55,70,50,35,70
60509,1.3720000000000003,65,50,50,77,50,55,55,35
60510,1.3720000000000003,50,35,65,65,50,35,55,35
60511,1.3720000000000003,39,33,51,63,72,66,67,36
60512,1.3720000000000003,26,24,64,53,72,23,67,36
60513,1.3720000000000003,50,20,65,50,80,35,65,35
60514,2.1100000000000003,45,35,45,55,70,50,35,70
60515,2.1100000000000003,65,50,50,77,50,55,55,35
60516,2.1100000000000003,50,35,65,65,50,35,55,35
60517,2.1100000000000003,39,33,51,63,72,66,67,36
60518,2.1100000000000003,26,24,64,53,72,23,67,36
60519,2.1100000000000003,50,20,65,50,80,35,65,35
60520,2.824,45,35,45,55,70,50,35,70
60521,2.824,65,50,50,77,50,55,55,35
60522,2.824,50,35,65,65,50,35,55,35
60523,2.824,39,33,51,63,72,66,67,36
60524,2.824,26,24,64,53,72,23,67,36
60525,2.824,50,20,65,50,80,35,65,35
60526,1.466,45,35,45,55,70,50,35,70
60527,1.466,65,50,50,77,50,55,55,35
60528,1.466,50,35,65,65,50,35,55,35
60529,1.466,39,33,51,63,72,66,67,36
60530,1.466,26,24,64,53,72,23,67,36
60531,1.466,50,20,65,50,80,35,65,35
60532,2.8379999999999996,45,35,45,55,70,50,35,70
60533,2.8379999999999996,65,50,50,77,50,55,55,35
60534,2.8379999999999996,50,35,65,65,50,35,55,35
60535,2.8379999999999996,39,33,51,63,72,66,67,36
60536,2.8379999999999996,26,24,64,53,72,23,67,36
60537,2.8379999999999996,50,20,65,50,80,35,65,35
60538,1.4339999999999997,45,35,45,55,70,50,35,70
60539,1.4339999999999997,65,50,50,77,50,55,55,35
60540,1.4339999999999997,50,35,65,65,50,35,55,35
60541,1.4339999999999997,39,33,51,63,72,66,67,36
60542,1.4339999999999997,26,24,64,53,72,23,67,36
60543,1.4339999999999997,50,20,65,50,80,35,65,35
60544,1.562,45,35,45,55,70,50,35,70
60545,1.562,65,50,50,77,50,55,55,35
60546,1.562,50,35,65,65,50,35,55,35
60547,1.562,39,33,51,63,72,66,67,36
60548,1.562,26,24,64,53,72,23,67,36
60549,1.562,50,20,65,50,80,35,65,35
60550,1.408,45,35,45,55,70,50,35,70
60551,1.408,65,50,50,77,50,55,55,35
60552,1.408,50,35,65,65,50,35,55,35
60553,1.408,39,33,51,63,72,66,67,36
60554,1.408,26,24,64,53,72,23,67,36
60555,1.408,50,20,65,50,80,35,65,35
60556,1.284,45,35,45,55,70,50,35,70
60557,1.284,65,50,50,77,50,55,55,35
60558,1.284,50,35,65,65,50,35,55,35
60559,1.284,39,33,51,63,72,66,67,36
60560,1.284,26,24,64,53,72,23,67,36
